REF_AREA,Geographic area,INDICATOR,Indicator,SEX,Sex,EDUCATION_LEVEL,Education Level,WEALTH_QUINTILE,Wealth Quintile,RESIDENCE,Residence,UNIT_MEASURE,Unit of measure,UNIT_MULTIPLIER,Unit multiplier,SOURCE_LINK,SERIES_FOOTNOTE,TIME_PERIOD,OBS_VALUE,OBS_STATUS,Observation Status,DATA_SOURCE,OBS_CONF,Observation confidentaility,TIME_PERIOD_METHOD,Time period activity related to when the data are collected,COVERAGE_TIME,OBS_FOOTNOTE,FREQ_COLL,Time interval at which the source data are collected
NGA,Nigeria,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q3,Middle,_T,Total,PCNT,%,,,,,2018,23.799999,,,DHS 2018,,,,,,,0,Not Known
NGA,Nigeria,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q4,Fourth,_T,Total,PCNT,%,,,,,2018,9.5,,,DHS 2018,,,,,,,0,Not Known
NGA,Nigeria,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q5,Highest,_T,Total,PCNT,%,,,,,2018,6.3000002,,,DHS 2018,,,,,,,0,Not Known
NGA,Nigeria,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,R,Rural,PCNT,%,,,,,2018,46.799999,,,DHS 2018,,,,,,,0,Not Known
NGA,Nigeria,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,U,Urban,PCNT,%,,,,,2018,14.1,,,DHS 2018,,,,,,,0,Not Known
NGA,Nigeria,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2018,32.599998,,,DHS 2018,,,,,,,0,Not Known
NPL,Nepal,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,F,Female,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2019,14.95984,,,MICS 2019,,,,,,,0,Not Known
NPL,Nepal,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,M,Male,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2019,15.16926,,,MICS 2019,,,,,,,0,Not Known
NPL,Nepal,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q1,Lowest,_T,Total,PCNT,%,,,,,2019,20.393829,,,MICS 2019,,,,,,,0,Not Known
NPL,Nepal,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q2,Second,_T,Total,PCNT,%,,,,,2019,18.40379,,,MICS 2019,,,,,,,0,Not Known
NPL,Nepal,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q3,Middle,_T,Total,PCNT,%,,,,,2019,14.97014,,,MICS 2019,,,,,,,0,Not Known
NPL,Nepal,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q4,Fourth,_T,Total,PCNT,%,,,,,2019,11.72352,,,MICS 2019,,,,,,,0,Not Known
NPL,Nepal,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q5,Highest,_T,Total,PCNT,%,,,,,2019,6.7766428,,,MICS 2019,,,,,,,0,Not Known
NPL,Nepal,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,R,Rural,PCNT,%,,,,,2019,17.222269,,,MICS 2019,,,,,,,0,Not Known
NPL,Nepal,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,U,Urban,PCNT,%,,,,,2019,13.88045,,,MICS 2019,,,,,,,0,Not Known
NPL,Nepal,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2019,15.06072,,,MICS 2019,,,,,,,0,Not Known
PAK,Pakistan,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,F,Female,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2018,54.18528,,,DHS 2017-18,,,,,,,0,Not Known
PAK,Pakistan,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,M,Male,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2018,37.500568,,,DHS 2017-18,,,,,,,0,Not Known
PAK,Pakistan,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q1,Lowest,_T,Total,PCNT,%,,,,,2018,75.009628,,,DHS 2017-18,,,,,,,0,Not Known
PAK,Pakistan,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q2,Second,_T,Total,PCNT,%,,,,,2018,57.3759,,,DHS 2017-18,,,,,,,0,Not Known
PAK,Pakistan,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q3,Middle,_T,Total,PCNT,%,,,,,2018,44.536709,,,DHS 2017-18,,,,,,,0,Not Known
PAK,Pakistan,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q4,Fourth,_T,Total,PCNT,%,,,,,2018,31.070669,,,DHS 2017-18,,,,,,,0,Not Known
PAK,Pakistan,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q5,Highest,_T,Total,PCNT,%,,,,,2018,13.52067,,,DHS 2017-18,,,,,,,0,Not Known
PAK,Pakistan,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,R,Rural,PCNT,%,,,,,2018,53.834839,,,DHS 2017-18,,,,,,,0,Not Known
PAK,Pakistan,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,U,Urban,PCNT,%,,,,,2018,31.04723,,,DHS 2017-18,,,,,,,0,Not Known
PAK,Pakistan,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2018,45.883701,,,DHS 2017-18,,,,,,,0,Not Known
PAN,Panama,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,F,Female,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2013,16.834379,,,MICS 2013,,,,,,,0,Not Known
PAN,Panama,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,M,Male,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2013,23.278379,,,MICS 2013,,,,,,,0,Not Known
PAN,Panama,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q1,Lowest,_T,Total,PCNT,%,,,,,2013,38.755589,,,MICS 2013,,,,,,,0,Not Known
PAN,Panama,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q2,Second,_T,Total,PCNT,%,,,,,2013,26.618759,,,MICS 2013,,,,,,,0,Not Known
PAN,Panama,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q3,Middle,_T,Total,PCNT,%,,,,,2013,19.533001,,,MICS 2013,,,,,,,0,Not Known
PAN,Panama,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q4,Fourth,_T,Total,PCNT,%,,,,,2013,10.74821,,,MICS 2013,,,,,,,0,Not Known
PAN,Panama,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q5,Highest,_T,Total,PCNT,%,,,,,2013,0.84755749,,,MICS 2013,,,,,,,0,Not Known
PAN,Panama,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,R,Rural,PCNT,%,,,,,2013,30.9977,,,MICS 2013,,,,,,,0,Not Known
PAN,Panama,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,U,Urban,PCNT,%,,,,,2013,14.33925,,,MICS 2013,,,,,,,0,Not Known
PAN,Panama,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2013,20.38884,,,MICS 2013,,,,,,,0,Not Known
PER,Peru,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,F,Female,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2012,16.1,,,DHS 2012,,,,,,,0,Not Known
PER,Peru,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,M,Male,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2012,14.9,,,DHS 2012,,,,,,,0,Not Known
PER,Peru,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q1,Lowest,_T,Total,PCNT,%,,,,,2012,29.5,,,DHS 2012,,,,,,,0,Not Known
PER,Peru,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q2,Second,_T,Total,PCNT,%,,,,,2012,16.700001,,,DHS 2012,,,,,,,0,Not Known
PER,Peru,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q3,Middle,_T,Total,PCNT,%,,,,,2012,12.8,,,DHS 2012,,,,,,,0,Not Known
PER,Peru,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q4,Fourth,_T,Total,PCNT,%,,,,,2012,12.9,,,DHS 2012,,,,,,,0,Not Known
PER,Peru,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q5,Highest,_T,Total,PCNT,%,,,,,2012,4.4000001,,,DHS 2012,,,,,,,0,Not Known
PER,Peru,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,R,Rural,PCNT,%,,,,,2012,20.700001,,,DHS 2012,,,,,,,0,Not Known
PER,Peru,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,U,Urban,PCNT,%,,,,,2012,13.1,,,DHS 2012,,,,,,,0,Not Known
PER,Peru,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2012,15.5,,,DHS 2012,,,,,,,0,Not Known
PHL,Philippines,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,F,Female,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2017,4.3355899,,,DHS 2017,,,,,,,0,Not Known
PHL,Philippines,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,M,Male,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2017,12.81739,,,DHS 2017,,,,,,,0,Not Known
PHL,Philippines,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q1,Lowest,_T,Total,PCNT,%,,,,,2017,20.993799,,,DHS 2017,,,,,,,0,Not Known
PHL,Philippines,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q2,Second,_T,Total,PCNT,%,,,,,2017,9.9963551,,,DHS 2017,,,,,,,0,Not Known
PHL,Philippines,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q3,Middle,_T,Total,PCNT,%,,,,,2017,8.5460501,,,DHS 2017,,,,,,,0,Not Known
PHL,Philippines,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q4,Fourth,_T,Total,PCNT,%,,,,,2017,2.7274561,,,DHS 2017,,,,,,,0,Not Known
PHL,Philippines,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q5,Highest,_T,Total,PCNT,%,,,,,2017,1.988919,,,DHS 2017,,,,,,,0,Not Known
PHL,Philippines,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,R,Rural,PCNT,%,,,,,2017,10.02268,,,DHS 2017,,,,,,,0,Not Known
PHL,Philippines,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,U,Urban,PCNT,%,,,,,2017,7.9119449,,,DHS 2017,,,,,,,0,Not Known
PHL,Philippines,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2017,9.1429815,,,DHS 2017,,,,,,,0,Not Known
PRK,Democratic People's Republic of Korea,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,F,Female,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2017,0.5,,,MICS 2017,,,,,,,0,Not Known
PRK,Democratic People's Republic of Korea,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,M,Male,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2017,0.69999999,,,MICS 2017,,,,,,,0,Not Known
PRK,Democratic People's Republic of Korea,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,R,Rural,PCNT,%,,,,,2017,0.60000002,,,MICS 2017,,,,,,,0,Not Known
PRK,Democratic People's Republic of Korea,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,U,Urban,PCNT,%,,,,,2017,0.60000002,,,MICS 2017,,,,,,,0,Not Known
PRK,Democratic People's Republic of Korea,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2017,0.60000002,,,MICS 2017,,,,,,,0,Not Known
PRY,Paraguay,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,F,Female,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2017,25.9,,,Encuesta Permanente de Hogares 2017,,,,,,,0,Not Known
PRY,Paraguay,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,M,Male,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2017,25.700001,,,Encuesta Permanente de Hogares 2017,,,,,,,0,Not Known
PRY,Paraguay,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q1,Lowest,_T,Total,PCNT,%,,,,,2017,37.799999,,,Encuesta Permanente de Hogares 2017,,,,,,,0,Not Known
PRY,Paraguay,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q2,Second,_T,Total,PCNT,%,,,,,2017,29.6,,,Encuesta Permanente de Hogares 2017,,,,,,,0,Not Known
PRY,Paraguay,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q3,Middle,_T,Total,PCNT,%,,,,,2017,25.200001,,,Encuesta Permanente de Hogares 2017,,,,,,,0,Not Known
PRY,Paraguay,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q4,Fourth,_T,Total,PCNT,%,,,,,2017,18.700001,,,Encuesta Permanente de Hogares 2017,,,,,,,0,Not Known
PRY,Paraguay,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q5,Highest,_T,Total,PCNT,%,,,,,2017,12,,,Encuesta Permanente de Hogares 2017,,,,,,,0,Not Known
PRY,Paraguay,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,R,Rural,PCNT,%,,,,,2017,36.799999,,,Encuesta Permanente de Hogares 2017,,,,,,,0,Not Known
PRY,Paraguay,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,U,Urban,PCNT,%,,,,,2017,18.700001,,,Encuesta Permanente de Hogares 2017,,,,,,,0,Not Known
PRY,Paraguay,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2017,25.799999,,,Encuesta Permanente de Hogares 2017,,,,,,,0,Not Known
PSE,State of Palestine,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,F,Female,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2020,11.87833,,,MICS 2019-20,,,,,,,,
PSE,State of Palestine,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,M,Male,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2020,29.66885,,,MICS 2019-20,,,,,,,,
PSE,State of Palestine,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q1,Lowest,_T,Total,PCNT,%,,,,,2020,31.867121,,,MICS 2019-20,,,,,,,,
PSE,State of Palestine,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q2,Second,_T,Total,PCNT,%,,,,,2020,17.87232,,,MICS 2019-20,,,,,,,,
PSE,State of Palestine,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q3,Middle,_T,Total,PCNT,%,,,,,2020,26.1213,,,MICS 2019-20,,,,,,,,
PSE,State of Palestine,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q4,Fourth,_T,Total,PCNT,%,,,,,2020,22.036619,,,MICS 2019-20,,,,,,,,
PSE,State of Palestine,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q5,Highest,_T,Total,PCNT,%,,,,,2020,13.17364,,,MICS 2019-20,,,,,,,,
PSE,State of Palestine,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,R,Rural,PCNT,%,,,,,2020,27.96516,,,MICS 2019-20,,,,,,,,
PSE,State of Palestine,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,U,Urban,PCNT,%,,,,,2020,20.4673,,,MICS 2019-20,,,,,,,,
PSE,State of Palestine,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2020,21.63798,,,MICS 2019-20,,,,,,,,
QAT,Qatar,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,F,Female,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2012,6.828012,,,MICS 2012,,,,,,,0,Not Known
QAT,Qatar,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,M,Male,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2012,6.0766592,,,MICS 2012,,,,,,,0,Not Known
QAT,Qatar,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2012,6.4383349,,,MICS 2012,,,,,,,0,Not Known
RWA,Rwanda,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,F,Female,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2015,59.400002,,,DHS 2014-15,,,,,,,0,Not Known
RWA,Rwanda,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,M,Male,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2015,58,,,DHS 2014-15,,,,,,,0,Not Known
RWA,Rwanda,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q1,Lowest,_T,Total,PCNT,%,,,,,2015,72.099998,,,DHS 2014-15,,,,,,,0,Not Known
RWA,Rwanda,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q2,Second,_T,Total,PCNT,%,,,,,2015,64.800003,,,DHS 2014-15,,,,,,,0,Not Known
RWA,Rwanda,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q3,Middle,_T,Total,PCNT,%,,,,,2015,60.5,,,DHS 2014-15,,,,,,,0,Not Known
RWA,Rwanda,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q4,Fourth,_T,Total,PCNT,%,,,,,2015,52.900002,,,DHS 2014-15,,,,,,,0,Not Known
RWA,Rwanda,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q5,Highest,_T,Total,PCNT,%,,,,,2015,50.900002,,,DHS 2014-15,,,,,,,0,Not Known
RWA,Rwanda,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,R,Rural,PCNT,%,,,,,2015,59.400002,,,DHS 2014-15,,,,,,,0,Not Known
RWA,Rwanda,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,U,Urban,PCNT,%,,,,,2015,55.799999,,,DHS 2014-15,,,,,,,0,Not Known
RWA,Rwanda,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2015,58.700001,,,DHS 2014-15,,,,,,,0,Not Known
SDN,Sudan,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,F,Female,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2014,35.52866,,,MICS 2014,,,,,,,0,Not Known
SDN,Sudan,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,M,Male,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2014,28.917259,,,MICS 2014,,,,,,,0,Not Known
SDN,Sudan,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q1,Lowest,_T,Total,PCNT,%,,,,,2014,45.984291,,,MICS 2014,,,,,,,0,Not Known
SDN,Sudan,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q2,Second,_T,Total,PCNT,%,,,,,2014,42.308331,,,MICS 2014,,,,,,,0,Not Known
SDN,Sudan,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q3,Middle,_T,Total,PCNT,%,,,,,2014,39.76022,,,MICS 2014,,,,,,,0,Not Known
SDN,Sudan,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q4,Fourth,_T,Total,PCNT,%,,,,,2014,21.83112,,,MICS 2014,,,,,,,0,Not Known
SDN,Sudan,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q5,Highest,_T,Total,PCNT,%,,,,,2014,8.9713821,,,MICS 2014,,,,,,,0,Not Known
SDN,Sudan,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,R,Rural,PCNT,%,,,,,2014,39.384628,,,MICS 2014,,,,,,,0,Not Known
SDN,Sudan,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,U,Urban,PCNT,%,,,,,2014,16.6476,,,MICS 2014,,,,,,,0,Not Known
SDN,Sudan,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2014,32.289421,,,MICS 2014,,,,,,,0,Not Known
